Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,cpu_brand,cpu_series,touch,is_new,has_discrete_gpu,price_per_ram_gb,price_per_storage_gb,price_tier,ram_tier
"Lenovo V14 G2 ITL Intel Core i5-1135G7/8 GB/256GB SSD/14""",Refurbished,Lenovo,V14,Intel Core i5,8,256,SSD,Integrated,14.0,No,675.95,Intel,Core i5,0,0,0,84.49,2.6404,Mid-range,Low (<=8GB)
"Lenovo V15 ADA AMD 3020E/8GB/256GB SSD/15.6""",Refurbished,Lenovo,V15,AMD 3020e,8,256,SSD,Integrated,15.6,No,445.79,AMD,Other,0,0,0,55.72,1.7414,Budget,Low (<=8GB)
"Lenovo V15 G2 ITL Intel Core i5-1135G7/16GB/512GB SSD/15.6""",Refurbished,Lenovo,V15,Intel Core i5,16,512,SSD,Integrated,15.6,No,915.07,Intel,Core i5,0,0,0,57.19,1.7872,Mid-range,Mid (16GB)
"Lenovo V15 G2 ITL Intel Core i7-1165G7/16 GB/512GB SSD/15.6""",Refurbished,Lenovo,V15,Intel Core i7,16,512,SSD,Integrated,15.6,No,786.14,Intel,Core i7,0,0,0,49.13,1.5354,Mid-range,Mid (16GB)
"Lenovo V15 Intel Core i3-1115G4/8 GB/256GB SSD/15.6""",Refurbished,Lenovo,V15,Intel Core i3,8,256,SSD,Integrated,15.6,No,563.92,Intel,Core i3,0,0,0,70.49,2.2028,Mid-range,Low (<=8GB)
"Lenovo V330-15IKB Intel Core i3-8130U/4GB/128GB SSD/15.6""",Refurbished,Lenovo,V330,Intel Core i3,4,128,SSD,Integrated,15.6,No,499.49,Intel,Core i3,0,0,0,124.87,3.9023,Budget,Low (<=8GB)
"Lenovo Yoga 9 14ITL5 Intel Evo Core i7-1185G7/16 GB/1TB SSD/14"" Táctil",Refurbished,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,Integrated,14.0,Yes,1999.0,Intel,Core i7,1,0,0,124.94,1.999,Premium,Mid (16GB)
"Lenovo Yoga C930-13IKB Intel Core i5-8250U/8GB/512GB SSD/13.9"" Táctil",Refurbished,Lenovo,Yoga,Intel Core i5,8,512,SSD,Integrated,13.9,Yes,989.47,Intel,Core i5,1,0,0,123.68,1.9326,Mid-range,Low (<=8GB)
"Lenovo Yoga Creator 7 15IMH05 Intel Core i7-10750H/16GB/512GB SSD/GTX1650/15.6""",Refurbished,Lenovo,Yoga,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,786.84,Intel,Core i7,0,0,1,49.18,1.5368,Mid-range,Mid (16GB)
"Lenovo Yoga S940-14IIL Intel Core i7-1065G7/16GB/1TB SSD/14""",Refurbished,Lenovo,Yoga,Intel Core i7,16,1000,SSD,Integrated,14.0,No,1999.0,Intel,Core i7,0,0,0,124.94,1.999,Premium,Mid (16GB)
"MSI Alpha 15 A3DDK-001XES AMD Ryzen 7 3750H/16GB/512GB SSD/RX 5500M/15.6""",Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,Radeon Pro 5500M,15.6,No,721.14,AMD,Ryzen 7,0,0,1,45.07,1.4085,Mid-range,Mid (16GB)
"MSI Alpha 15 A4DEK-006XES AMD Ryzen 7 4800H/16GB/512GB SSD/RX 5600M/15.6""",Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,Integrated,15.6,No,711.94,AMD,Ryzen 7,0,0,0,44.5,1.3905,Mid-range,Mid (16GB)
"MSI Bravo 15 B5ED-015XES AMD Ryzen 7 5800H/16GB/1TB SSD/RX6500M/15.6""",Refurbished,MSI,Bravo,AMD Ryzen 7,16,1000,SSD,RX 6500M,15.6,No,1149.0,AMD,Ryzen 7,0,0,1,71.81,1.149,High-end,Mid (16GB)
"MSI Creator 15 A10SET-082ES Intel Core i7-10750H/32GB/1TB SSD/RTX 2060/15.6"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2060,15.6,Yes,1414.04,Intel,Core i7,1,0,1,44.19,1.414,High-end,High (32GB)
"MSI Creator 15 A10SF-018ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070/15.6"" 4K",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1592.89,Intel,Core i7,0,0,1,49.78,1.5929,Premium,High (32GB)
"MSI Creator 17 A10SFS-625ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/17.3"" 4K",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,2059.49,Intel,Core i7,0,0,1,64.36,2.0595,Premium,High (32GB)
"MSI Creator Pro M15 A11UIS-846XES Intel Core i7-11800H/16GB/512GB SSD/RTX A1000/15.6""",Refurbished,MSI,Creator,Intel Core i7,16,512,SSD,RTX A1000,15.6,No,1399.0,Intel,Core i7,0,0,1,87.44,2.7324,High-end,Mid (16GB)
"MSI Creator Pro Z17 A12UKST-203ES Intel Core i7-12700H/32GB/1TB SSD/RTX A3000/17"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A3000,17.0,Yes,3449.0,Intel,Core i7,1,0,1,107.78,3.449,Premium,High (32GB)
"MSI Creator Z16 A11UE-020XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/16""",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,No,2149.0,Intel,Core i7,0,0,1,67.16,2.149,Premium,High (32GB)
"MSI Creator Z16 A11UE-088XES Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16""",Refurbished,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,1999.0,Intel,Core i7,0,0,1,124.94,1.999,Premium,Mid (16GB)
"MSI Creator Z16 A12UET-011ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/16"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,Yes,2699.0,Intel,Core i7,1,0,1,84.34,2.699,Premium,High (32GB)
"MSI Creator Z16P B12UGST-030ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3070Ti/16"" Táctil",Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3070,16.0,Yes,3699.0,Intel,Core i9,1,0,1,57.8,1.8495,Premium,Ultra (>32GB)
"MSI Creator Z17 A12UHST-027ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3080Ti/17"" Táctil",Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3080,17.0,Yes,4599.0,Intel,Core i9,1,0,1,71.86,2.2995,Premium,Ultra (>32GB)
"MSI Creator Z17 A12UHT-034ES Intel Core i9-12900H/32GB/2TB SSD/RTX 3080/17"" Táctil",Refurbished,MSI,Creator,Intel Core i9,32,2000,SSD,RTX 3080,17.0,Yes,3899.0,Intel,Core i9,1,0,1,121.84,1.9495,Premium,High (32GB)
"MSI Crosshair 15 Rainbow Six Extraction Edition B12UGZ-080ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Crosshair,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2299.0,Intel,Core i7,0,0,1,71.84,2.299,Premium,High (32GB)
"MSI Delta 15 A5EFK-011XES AMD Ryzen 9 5900HX/16 GB/1TB SSD/RX 6700M/15.6""",Refurbished,MSI,Delta,AMD Ryzen 9,16,1000,SSD,RX 6700M,15.6,No,1699.0,AMD,Ryzen 9,0,0,1,106.19,1.699,Premium,Mid (16GB)
"MSI GE66 Raider 10SFS-624ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1746.33,Intel,Core i7,0,0,1,54.57,1.7463,Premium,High (32GB)
"MSI GE66 Raider 10UE-404XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1283.43,Intel,Core i7,0,0,1,40.11,1.2834,High-end,High (32GB)
"MSI GE66 Raider 10UG-403XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1366.34,Intel,Core i7,0,0,1,42.7,1.3663,High-end,High (32GB)
"MSI GE66 Raider 10UG-602ES Intel Core i9-10980HK/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3070,15.6,No,1820.65,Intel,Core i9,0,0,1,56.9,1.8206,Premium,High (32GB)
"MSI GE66 Raider 10UG-605ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1960.24,Intel,Core i7,0,0,1,61.26,1.9602,Premium,High (32GB)
"MSI GE66 Raider 10UH-068ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,2115.19,Intel,Core i7,0,0,1,66.1,2.1152,Premium,High (32GB)
"MSI GE66 Raider 11UH-463XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,1889.29,Intel,Core i7,0,0,1,59.04,1.8893,Premium,High (32GB)
"MSI GE75 Raider 9SG-1203XES Intel Core i7-9750H/32GB/1TB SSD/RTX 2080/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,1717.18,Intel,Core i7,0,0,1,53.66,1.7172,Premium,High (32GB)
"MSI GE76 Raider 10UH-061ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,2429.64,Intel,Core i7,0,0,1,75.93,2.4296,Premium,High (32GB)
"MSI GE76 Raider 11UG-236ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,2243.18,Intel,Core i7,0,0,1,70.1,2.2432,Premium,High (32GB)
"MSI GF63 Thin 10SCXR-405XES Intel Core i7-10750H/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,736.49,Intel,Core i7,0,0,1,46.03,1.4385,Mid-range,Mid (16GB)
"MSI GF63 Thin 9SC-047XES Intel Corei7-9750H/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,646.73,Intel,Core i7,0,0,1,40.42,1.2631,Mid-range,Mid (16GB)
"MSI GF65 Thin 10SER-884XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,739.38,Intel,Core i7,0,0,1,46.21,1.4441,Mid-range,Mid (16GB)
"MSI GF65 Thin 10UE-274XES Intel Core i5-10500H/16GB/512GB SSD/RTX 3060/15.6""",Refurbished,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3060,15.6,No,806.49,Intel,Core i5,0,0,1,50.41,1.5752,Mid-range,Mid (16GB)
"MSI GF65 Thin 9SD-072XES Intel Core i7-9750H/16GB/512GB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,806.28,Intel,Core i7,0,0,1,50.39,1.5748,Mid-range,Mid (16GB)
"MSI GF75 Thin 10SER-427XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/17.3""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,17.3,No,998.69,Intel,Core i7,0,0,1,62.42,1.9506,Mid-range,Mid (16GB)
"MSI GF75 Thin 10UE-017XES Intel Core i7-10750H/16GB/512GB SSD/RTX 3060/17.3""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,877.09,Intel,Core i7,0,0,1,54.82,1.7131,Mid-range,Mid (16GB)
"MSI GL65 9SEK-210XES Intel Core i7-9750H/16GB/512GB SSD/RTX 2060/15.6""",Refurbished,MSI,GL65,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,885.84,Intel,Core i7,0,0,1,55.36,1.7302,Mid-range,Mid (16GB)
"MSI GL65 Leopard 10SDK-600XES Intel Core i7-10750H/16GB/1TB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,1043.94,Intel,Core i7,0,0,1,65.25,1.0439,High-end,Mid (16GB)
"MSI GL65 Leopard 10SFR-483XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2070/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,861.99,Intel,Core i7,0,0,1,53.87,1.6836,Mid-range,Mid (16GB)
"MSI GL65 Leopard 10SFSK-280XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070 SUPER/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,901.09,Intel,Core i7,0,0,1,56.32,0.9011,Mid-range,Mid (16GB)
"MSI GL75 9SEK-074XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,GL75,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,937.48,Intel,Core i7,0,0,1,58.59,0.9375,Mid-range,Mid (16GB)
"MSI GL75 Leopard 10SEK-040XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,1073.34,Intel,Core i7,0,0,1,67.08,1.0733,High-end,Mid (16GB)
"MSI GL75 Leopard 10SEK-261XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,1007.59,Intel,Core i7,0,0,1,62.97,1.0076,High-end,Mid (16GB)
"MSI GL75 Leopard 10SFK-060XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,958.04,Intel,Core i7,0,0,1,59.88,0.958,Mid-range,Mid (16GB)
"MSI GP65 Leopard 10SDK-817XES Intel Core i7-10870H/16GB/512GB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,1182.53,Intel,Core i7,0,0,1,73.91,2.3096,High-end,Mid (16GB)
"MSI GP66 Leopard 10UE-226XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1086.64,Intel,Core i7,0,0,1,67.92,1.0866,High-end,Mid (16GB)
"MSI GP66 Leopard 10UE-484XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1022.79,Intel,Core i7,0,0,1,63.92,1.0228,High-end,Mid (16GB)
"MSI GP66 Leopard 11UG-089XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Leopard,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1949.0,Intel,Core i7,0,0,1,60.91,1.949,Premium,High (32GB)
"MSI GP75 Leopard 9SF-1037XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,1092.48,Intel,Core i7,0,0,1,68.28,1.0925,High-end,Mid (16GB)
"MSI GP76 Leopard 10UG-066XES Intel Core i7-10870H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1283.54,Intel,Core i7,0,0,1,80.22,1.2835,High-end,Mid (16GB)
"MSI GP76 Leopard 11UG-238ES Intel Core i7-11800H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1979.0,Intel,Core i7,0,0,1,123.69,1.979,Premium,Mid (16GB)
"MSI GP76 Leopard 11UG-239XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1999.0,Intel,Core i7,0,0,1,124.94,1.999,Premium,Mid (16GB)
"MSI GS65 Stealth 8SF-036ES Intel Core i7-8750H/16GB/512GB SSD/RTX 2070/15.6""",Refurbished,MSI,Stealth,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1430.18,Intel,Core i7,0,0,1,89.39,2.7933,High-end,Mid (16GB)
"MSI GS66 Stealth 10UE-260ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1659.24,Intel,Core i7,0,0,1,51.85,1.6592,Premium,High (32GB)
"MSI GS66 Stealth 10UG-480ES Intel Core i9-10980HK/64GB/2TB SSD/RTX 3070/15.6""",Refurbished,MSI,Stealth,Intel Core i9,64,2000,SSD,RTX 3070,15.6,No,2679.88,Intel,Core i9,0,0,1,41.87,1.3399,Premium,Ultra (>32GB)
"MSI GS66 Stealth 11UH-072ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,2256.03,Intel,Core i7,0,0,1,70.5,2.256,Premium,High (32GB)
"MSI GS75 Stealth 10SE-816XES Intel Core i7-10875H/32GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 2060,17.3,No,1196.48,Intel,Core i7,0,0,1,37.39,1.1965,High-end,High (32GB)
"MSI GS75 Stealth 9SG-267ES Intel Core i7-9750H/32GB/2TB SSD/RTX 2080/17.3""",Refurbished,MSI,Stealth,Intel Core i7,32,2000,SSD,RTX 2080,17.3,No,2067.84,Intel,Core i7,0,0,1,64.62,1.0339,Premium,High (32GB)
"MSI GT76 Titan DT 10SFS-209ES Intel Core i7-10700K/32GB/1TB+1TB SSD/RTX 2070 SUPER/17.3""",Refurbished,MSI,Titan,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,1721.09,Intel,Core i7,0,0,1,53.78,1.7211,Premium,High (32GB)
"MSI GT76 Titan DT 9SG-026ES Intel Core i7-9750H/64GB/2TB SSD/RTX 2080/17.3""",Refurbished,MSI,Titan,Intel Core i7,64,2000,SSD,RTX 2080,17.3,No,2373.14,Intel,Core i7,0,0,1,37.08,1.1866,Premium,Ultra (>32GB)
"MSI Katana GF66 11UC-045XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3050/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,916.94,Intel,Core i7,0,0,1,57.31,0.9169,Mid-range,Mid (16GB)
"MSI Katana GF66 11UE-066ES Intel Core i7-11800H/16 GB/1 TB SSD/RTX 3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1699.0,Intel,Core i7,0,0,1,106.19,1.699,Premium,Mid (16GB)
"MSI Katana GF66 11UE-667XES Intel Core i7-11800H/8GB/512GB SSD/RTX 3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,8,512,SSD,RTX 3060,15.6,No,1469.0,Intel,Core i7,0,0,1,183.62,2.8691,High-end,Low (<=8GB)
"MSI Katana GF66 11UG-072XES Intel Core i7-11800H/16GB/512GB SSD/RTX 3070/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,1071.44,Intel,Core i7,0,0,1,66.96,2.0927,High-end,Mid (16GB)
"MSI Katana GF66 12UE-090ES Intel Core i7-12700H/16GB/1TB SSD/RTX3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1749.0,Intel,Core i7,0,0,1,109.31,1.749,Premium,Mid (16GB)
"MSI Katana GF66 12UE-091XES Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1499.0,Intel,Core i7,0,0,1,93.69,2.9277,High-end,Mid (16GB)
"MSI Katana GF76 12UE-058XES Intel Core i7-12700H/16 GB/512GB SSD/RTX 3060/17.3""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,1549.0,Intel,Core i7,0,0,1,96.81,3.0254,Premium,Mid (16GB)
"MSI Modern 14 A10RAS-1049XES Intel Core I7-10510U/32GB/1TB SSD/MX330/14""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 330,14.0,No,840.84,Intel,Core i7,0,0,1,26.28,0.8408,Mid-range,High (32GB)
"MSI Modern 14 A10RAS-870XES Intel Core I7-10510U/16GB/1TB SSD/MX330/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 330,14.0,No,899.99,Intel,Core i7,0,0,1,56.25,0.9,Mid-range,Mid (16GB)
"MSI Modern 14 B10MW-215XES Intel Core i5-10210U/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Integrated,14.0,No,588.29,Intel,Core i5,0,0,0,36.77,1.149,Mid-range,Mid (16GB)
MSI Modern 14 B10MW-614XPT Intel Core i7-10510U/16GB/512GB SSD/14'' (PT),Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,Integrated,14.0,No,649.0,Intel,Core i7,0,0,0,40.56,1.2676,Mid-range,Mid (16GB)
"MSI Modern 14 B10RBSW-063XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Integrated,14.0,No,711.94,Intel,Core i7,0,0,0,44.5,0.7119,Mid-range,Mid (16GB)
"MSI Modern 14 B10RBSW-419XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Integrated,14.0,No,644.39,Intel,Core i7,0,0,0,40.27,0.6444,Mid-range,Mid (16GB)
"MSI Modern 14 B11MO-079XES Intel Core i7-1165G7/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,Integrated,14.0,No,999.0,Intel,Core i7,0,0,0,62.44,1.9512,Mid-range,Mid (16GB)
"MSI Modern 14 B11MOU-1060XES Intel Core i5-1155G7/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Integrated,14.0,No,799.0,Intel,Core i5,0,0,0,49.94,1.5605,Mid-range,Mid (16GB)
"MSI Modern 14 B11SB-008ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,14.0,No,1449.0,Intel,Core i7,0,0,1,90.56,1.449,High-end,Mid (16GB)
"MSI Modern 14 B11SB-009XES Intel Core i7-1165G7/16GB/512GB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,MX 450,14.0,No,676.79,Intel,Core i7,0,0,1,42.3,1.3219,Mid-range,Mid (16GB)
"MSI Modern 14 B11SB-420XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,14.0,No,997.74,Intel,Core i7,0,0,1,31.18,0.9977,Mid-range,High (32GB)
"MSI Modern 14 B4MW-056XES AMD Ryzen 5 4500U/8GB/512GB SSD/14""",Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,Integrated,14.0,No,642.39,AMD,Ryzen 5,0,0,0,80.3,1.2547,Mid-range,Low (<=8GB)
"MSI Modern 15 A10M-628XES Intel Core i5-10210U/16GB/512GB SSD/15.6""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Integrated,15.6,No,631.18,Intel,Core i5,0,0,0,39.45,1.2328,Mid-range,Mid (16GB)
"MSI Modern 15 A10RBS-484XES Intel Core i7-10510U/16GB/1TB SSD/MX350/15.6""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Integrated,15.6,No,665.74,Intel,Core i7,0,0,0,41.61,0.6657,Mid-range,Mid (16GB)
"MSI Modern 15 A11SB-011ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,15.6,No,712.99,Intel,Core i7,0,0,1,44.56,0.713,Mid-range,Mid (16GB)
"MSI Modern 15 A11SB-858XES Intel Core i7-1195G7/32GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,1399.0,Intel,Core i7,0,0,1,43.72,1.399,High-end,High (32GB)
"MSI Modern 15 A11SBU-620XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,1123.29,Intel,Core i7,0,0,1,35.1,1.1233,High-end,High (32GB)
"MSI Modern 15 A5M-010XES AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,Integrated,15.6,No,444.19,AMD,Ryzen 5,0,0,0,55.52,0.8676,Budget,Low (<=8GB)
"MSI P65 Creator 8SF-240ES Intel Core i7-8750H/32GB/1TB SSD/RTX 2070/15.6""",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1764.19,Intel,Core i7,0,0,1,55.13,1.7642,Premium,High (32GB)
"MSI Prestige 14 A11SCS-038ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650Ti/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,1124.79,Intel,Core i7,0,0,1,70.3,1.1248,High-end,Mid (16GB)
"MSI Prestige 14 A11SCX-002ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,1599.0,Intel,Core i7,0,0,1,99.94,1.599,Premium,Mid (16GB)
"MSI Prestige 14 A11SCX-432ES Intel Core i7-1185G7/16GB/512GB SSD/GTX 1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,843.14,Intel,Core i7,0,0,1,52.7,1.6468,Mid-range,Mid (16GB)
"MSI Prestige 14 A12SC-069XES Intel Core i7-1280P/16GB/512GB SSD/GTX1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,1349.0,Intel,Core i7,0,0,1,84.31,2.6348,High-end,Mid (16GB)
"MSI Prestige 14 A12UC-065XES Intel Core i7-1280P/16GB/1TB SSD/RTX3050/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1499.0,Intel,Core i7,0,0,1,93.69,1.499,High-end,Mid (16GB)
"MSI Prestige 14 Evo A11M-003ES Intel Core i7-1185G7/16GB/512GB SSD/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,Integrated,14.0,No,1149.0,Intel,Core i7,0,0,0,71.81,2.2441,High-end,Mid (16GB)
